Month,Day,Hour,Minute,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Average Unmet Heating Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh]
1,1,1,0,1.0,0,19.999999586668938,4.444444857775462,4.1333106182150914e-07,28.684075042990656,0.34869832047480376,0.0,0.0,0.9320944034668701
1,1,2,0,1.0,0,19.999782493776493,4.444661950667907,0.0002175062235068026,28.842639565082592,0.34667840164046637,0.0,0.0,1.5408924984812056
1,1,3,0,1.0,0,19.999280331413996,4.445164113030405,0.0007196685860044738,29.120794888692608,0.34568425132222996,0.334396048517489,0.0,1.779724147749428
1,1,4,0,1.0,0,20.000089627868782,4.444354816575618,8.96278687818608e-05,29.313959473917635,0.3496439182900528,0.33449615084514883,0.0,2.061342751092012
1,1,5,0,1.0,0,20.00016074997363,4.444283694470769,0.0001607499736309137,29.535429867005693,0.3913094655896861,0.0,0.0,2.3336967466572607
1,1,6,0,1.0,0,19.999912870768128,4.444531573676272,8.712923187204069e-05,29.60845790556533,0.41440374455581575,0.0,0.0,2.5212808563152156
1,1,7,0,1.0,0,19.99950334693498,4.444941097509421,0.0004966530650207801,29.566989942248615,0.4695378112239016,0.3345779481779617,0.0,2.6159670859170108
1,1,8,0,1.0,0,20.069095979604743,4.375348464839657,0.06909597960474301,29.556023000990997,1.1785663875946077,1.7368365320901482,0.0,1.2799418021668152
1,1,9,0,1.0,0,19.99974801035436,4.444696434090041,0.00025198964564054904,29.736000335908074,0.784096719078005,0.0,0.0,2.2254320754119563
1,1,10,0,1.0,0,19.999924911027016,4.444519533417385,7.508897298436068e-05,29.699134322273324,0.9687771172567593,0.33440573537059787,0.0,1.5353033272702137
1,1,11,0,1.0,0,19.99999732563493,4.444447118809471,2.67436507073171e-06,29.736958799735923,0.9998993305257804,0.35585682603385815,0.0,0.5014115235845348
1,1,12,0,1.0,0,20.073540028578115,4.370904415866285,0.07354002857811537,29.71742667284135,0.9684668126159235,0.3675433403862069,0.0,0.014840968183244513
1,1,13,0,1.0,0,20.430170780719884,4.014273663724516,0.4301707807198838,29.106106403169278,0.9648174502889366,0.333901201815206,0.0,0.0
1,1,14,0,1.0,0,21.06912584587966,3.375318598564739,1.069125845879661,27.99230089688597,0.8073129379009522,0.0,0.0,0.0
1,1,15,0,1.0,0,21.837466754913272,2.606977689531128,1.8374667549132724,26.721397448868398,0.72890260454566,0.3335654140043629,0.0,0.0
1,1,16,0,1.0,0,22.174191707746036,2.270252736698364,2.1741917077460364,26.18813815980282,0.6541100153194903,0.0,0.0,0.0
1,1,17,0,1.0,0,22.210227576961092,2.2342168674833083,2.210227576961092,26.0965885869716,0.5323881631508731,0.0,0.0,0.0
1,1,18,0,1.0,0,22.052854213247684,2.391590231196716,2.0528542132476844,26.227333023507065,0.4670113224189895,0.3337677428609727,0.0,0.0
1,1,19,0,1.0,0,21.62508213865904,2.8193623057853614,1.6250821386590388,26.794686016240476,0.9592385978556477,0.0,0.0,0.0
1,1,20,0,1.0,0,21.4336605419034,3.010783902541,1.4336605419034,27.064693861710865,1.6313079360468212,0.0,0.0,0.0
1,1,21,0,1.0,0,20.54114138064582,3.9033030637985817,0.5411413806458185,28.554600825439227,0.6742646956934322,0.3340391501663622,0.0,0.0
1,1,22,0,1.0,0,20.183438853035177,4.261005591409223,0.18343885303517737,29.05848279046562,1.3693330138893893,0.0,0.0,0.007272371811485755
1,1,23,0,1.0,0,19.999996884168084,4.444447560276316,3.1158319160340398e-06,29.19721754455524,0.8230227716324032,0.3447893741235895,0.0,0.739703891621999
1,1,24,0,1.0,0,19.999953806585353,4.444490637859047,4.619341464717763e-05,28.99824238404809,0.3531116991800436,1.130057629837475,0.0,1.3329929894965917
1,2,1,0,2.0,0,20.000537015380903,4.443907429063497,0.0005370153809032274,28.726367346780314,0.34869832047480376,0.0,0.0,1.8607423439420145
1,2,2,0,2.0,0,19.99943607648865,4.445008367955751,0.0005639235113505947,28.445581807293266,0.34667840164046637,1.1555116010843578,0.0,2.0970918048141973
1,2,3,0,2.0,0,19.999840481350468,4.4446039630939325,0.00015951864953223094,28.15704247215404,0.34568425132222996,0.3677844817519741,0.0,2.261598201590692
1,2,4,0,2.0,0,19.999627608448563,4.444816835995837,0.00037239155143709013,27.832489414534493,0.3496439182900528,0.3346400224393495,0.0,2.718792040033588
1,2,5,0,2.0,0,19.999846049676844,4.4445983947675565,0.0001539503231562378,27.55790328531603,0.3913094655896861,0.0,0.0,3.297319150871519
1,2,6,0,2.0,0,19.99940062978278,4.44504381466162,0.0005993702172197857,27.260652308939576,0.41440374455581575,0.33475910910788836,0.0,3.517024674199358
1,2,7,0,2.0,0,19.99963205564005,4.444812388804351,0.00036794435995091135,26.978880612393883,0.4695378112239016,0.0,0.0,3.92468671843992
1,2,8,0,2.0,0,19.999934938519473,4.444509505924927,6.50614805266514e-05,26.840665034992888,1.1785663875946077,1.9928586086981173,0.0,2.8212697198582353
1,2,9,0,2.0,0,19.999166511546566,4.4452779328978345,0.000833488453434228,26.802292307953792,0.784096719078005,0.0,0.0,3.6247480198450077
1,2,10,0,2.0,0,20.000060232019862,4.444384212424538,6.023201986238291e-05,26.68540050526793,0.9687771172567593,0.33466869292387746,0.0,2.6734012096544295
1,2,11,0,2.0,0,20.000003914961937,4.444440529482463,3.914961936857253e-06,26.479129190354712,0.9998993305257804,0.11289027316574113,0.0,1.5641079531050937
1,2,12,0,2.0,0,19.999985736891706,4.444458707552695,1.4263108294443327e-05,26.295007211707485,0.9684668126159235,0.955319906159074,0.0,0.8351291154396655
1,2,13,0,2.0,0,20.00000585846915,4.444438585975249,5.858469151576173e-06,26.172951075739398,0.9648174502889366,0.0,0.0,0.28219419655056843
1,2,14,0,2.0,0,20.184927436591686,4.259517007852715,0.18492743659168553,25.81073870620051,0.8073129379009522,0.0,0.0,0.0
1,2,15,0,2.0,0,20.77027357489614,3.6741708695482593,0.7702735748961409,24.890445676041768,0.72890260454566,0.33375835496360406,0.0,0.0
1,2,16,0,2.0,0,21.341486695669566,3.102957748774834,1.3414866956695661,24.012516257969622,0.6541100153194903,0.0,0.0,0.0
1,2,17,0,2.0,0,21.625211755589014,2.8192326888553865,1.6252117555890138,23.591235297608414,0.5323881631508731,0.33383642451257933,0.0,0.0
1,2,18,0,2.0,0,21.44497362066056,2.9994708237838417,1.4449736206605586,23.848896356827385,0.4670113224189895,0.0,0.0,0.0
1,2,19,0,2.0,0,21.401420492425324,3.0430239520190767,1.4014204924253235,23.919287699166876,1.499015745516425,0.3422263665476713,0.0,0.0
1,2,20,0,2.0,0,21.490616619670497,2.953827824773903,1.4906166196704973,23.866136857994498,1.6313079360468212,0.7296057088671578,0.0,0.0
1,2,21,0,2.0,0,20.946150706642374,3.498293737802026,0.9461507066423742,24.855380985601386,1.5824006202929435,0.8451859023472871,0.0,0.0
1,2,22,0,2.0,0,20.015965468131064,4.428478976313336,0.015965468131064142,26.354032974957907,1.3693330138893893,0.0,0.0,0.4350868675358006
1,2,23,0,2.0,0,19.999970975860677,4.444473468583723,2.902413932304171e-05,26.363021603776687,0.9776398769488523,0.6794971267843026,0.0,1.2178942958380012
1,2,24,0,2.0,0,20.000130575961684,4.444313868482716,0.00013057596168408736,26.33610322338768,0.6773890998464809,0.7364546042112391,0.0,1.9002794077370218
1,3,1,0,3.0,0,19.999763864991003,4.444680579453397,0.00023613500899699602,26.315272271835777,0.5264433913120655,0.3346887685491378,0.0,2.3401043551924503
