Month,Day,Hour,Minute,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Average Unmet Heating Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh]
1,1,1,0,1.0,0,20.28808768197186,5.26746787358374,0.2880876819718594,32.757278147608105,0.23866534713334814,0.0,0.0,0.0
1,1,2,0,1.0,0,20.000008668516006,5.555546887039593,8.668516006338223e-06,33.441729735772526,0.23767119681511178,0.25031837540833896,0.0,0.4590365915536231
1,1,3,0,1.0,0,20.00000000000033,5.555555555555269,3.304023721284466e-13,33.65989433289771,0.24792829931434168,0.0,0.0,0.8666582113277537
1,1,4,0,1.0,0,20.0,5.5555555555556,0.0,33.825582499003566,0.2394333137844612,0.25032200189513254,0.0,0.9896590956569353
1,1,5,0,1.0,0,20.0,5.5555555555556,0.0,33.9726699624419,0.26334778527352454,0.26164261352313245,0.0,1.2274259170256128
1,1,6,0,1.0,0,20.0,5.5555555555556,0.0,34.00466340329823,0.2602150544152188,0.2599371226746555,0.0,1.2516454860903294
1,1,7,0,1.0,0,20.0,5.5555555555556,0.0,34.045596643958994,0.3929248586327578,0.5225519392136071,0.0,1.1588214614595163
1,1,8,0,1.0,0,20.0,5.5555555555556,0.0,34.09090566533063,0.56524625195174,0.8046012266418631,0.0,0.8381767032984008
1,1,9,0,1.0,0,19.999999518976384,5.555556036579215,4.81023615606091e-07,34.08056276207657,0.4298677955750584,0.016429898017108244,0.0,1.0444766909541545
1,1,10,0,1.0,0,19.999998950383798,4.444445494060602,1.0496162019535404e-06,33.905271397645905,0.40201625216699616,0.25433084987347826,0.0,0.6739022036446669
1,1,11,0,1.0,0,20.39813402113642,4.046310423307979,0.39813402113642127,33.09302055551008,0.4922723002736657,0.795632413502517,0.0,0.0
1,1,12,0,1.0,0,21.3165093246376,3.1279351198068,1.3165093246376003,31.263976368002517,0.3627398168353113,0.517278644266648,0.0,0.0
