Month,Day,Hour,Minute,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Average Unmet Heating Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh]
1,1,1,0,1.0,0,20.33348984928203,4.110954595162369,2.0001565159487313,30.933606227980164,0.6775722437408576,0.0,0.0,0.0
1,1,2,0,1.0,0,19.581040817093836,4.863403627350564,1.2477074837605358,32.41134861424584,0.6519866907480073,0.0,0.0,0.0
1,1,3,0,1.0,0,19.049210533060684,5.395233911383716,0.7158771997273838,33.66328462999914,0.6449393317600874,0.3343068874186344,0.0,0.0
1,1,4,0,1.0,0,18.58438487828861,5.86005956615579,0.2510515449553097,34.76365517986525,0.6375500499334678,0.0,0.0,0.0
1,1,5,0,1.0,0,18.333364394289497,6.111080050154904,3.1060956196427014e-05,35.4105549386005,0.6346276358085149,0.3343917936741435,0.0,0.18710997559140377
1,1,6,0,1.0,0,18.33333333333332,6.111111111111079,2.1316282072803006e-14,35.408736759177614,0.637713689676243,0.0,0.0,0.5505006348012257
1,1,7,0,1.0,0,17.59865220501021,6.845792239434189,2.598652205010211,37.02190909900007,0.6542018675229845,0.33448070525111934,0.0,0.0
1,1,8,0,1.0,0,17.938392182027947,6.506052262416453,2.938392182027947,36.27427143285066,0.8245517564833644,1.3474669224626319,0.0,0.0
1,1,9,0,1.0,0,20.10946260324708,4.334981841197319,5.109462603247081,32.26209569310239,2.4014101260117795,2.273605360691746,0.0,0.0
1,1,10,0,1.0,0,19.955272102951064,4.489172341493337,4.955272102951064,32.71829839085512,1.016213720271044,0.9776044971834682,0.0,0.0
1,1,11,0,1.0,0,21.800465026620707,2.6439794178236937,6.8004650266207065,29.521372067296856,0.9949262455729084,3.57555693089447,0.0,0.0
1,1,12,0,1.0,0,22.2605297475894,2.183914696855002,7.260529747589398,28.714355736123462,0.990332671859692,0.7129377551844256,0.0,0.0
1,1,13,0,1.0,0,22.686075757777274,1.7583686866671258,7.6860757577772745,27.973470227953783,1.7011231537380251,0.33367263804685904,0.0,0.0
1,1,14,0,1.0,0,23.327373475342608,1.1170709691017926,8.327373475342608,27.04047984893151,1.0230245569348289,0.7565605518066875,0.0,0.0
1,1,15,0,1.0,0,23.90725621314744,0.5371882312969589,5.573922879814141,26.018528394997297,0.9923889549197611,0.0,0.0,0.0
1,1,16,0,1.0,0,24.04107198952852,0.4033724549158819,5.707738656195218,25.707729177868053,1.013276381145328,0.3543397904704598,0.0,0.0
1,1,17,0,1.0,0,24.04620020386784,0.3982442405765596,5.7128668705345405,25.608453335185747,1.0950289063891367,2.656946703711363,0.46946328397178333,0.0
1,1,18,0,1.0,0,24.35423641758109,0.09020802686330853,6.0209030842477915,25.19207116180305,1.5421829396886655,0.9388688235938135,0.10979919611141455,0.0
